learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,reg_alpha,reg_lambda,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.01,10,15,100,40,0.0,1.0,0.5941744452022977,0.5646217956153246,0.5673265424491414,0.6075189896141688,0.5837088049112374,0.583470115558434,0.018089099663147486
0.01,10,15,100,40,0.1,0.0,0.590609837143466,0.5619666340992493,0.5659930404454476,0.6038662051935066,0.5783407100647859,0.5801552853892911,0.017365153840026338
0.01,10,15,100,40,0.1,0.1,0.5908377855566976,0.562703415711491,0.5662216815904002,0.6028845442254196,0.57915669487859,0.5803608243925196,0.01680947678201625
0.01,10,15,100,40,0.1,0.5,0.5939748936734945,0.5647168211148339,0.5671652162234877,0.60568025328511,0.5818924824203427,0.5826859333434538,0.017468475845667054
0.01,10,15,100,40,0.1,1.0,0.5966759765200321,0.5655513838915551,0.5705935079742086,0.6077762076688018,0.5854477867755883,0.5852089725660372,0.01761293494722835
0.01,10,15,100,40,0.5,0.0,0.5946474202592952,0.5649322215819821,0.5715034552167282,0.6091646196568904,0.5839414287021396,0.5848378290834072,0.0177683925040004
0.01,10,15,100,40,0.5,0.1,0.5948903617585215,0.5654103319571804,0.5728714873091753,0.609866028942394,0.5844173610188402,0.5854911141972223,0.017650269598554036
0.01,10,15,100,40,0.5,0.5,0.5980910215501741,0.5662174416914683,0.5727427365001913,0.6098775953133664,0.5860316000117283,0.5865920790133858,0.017900315776403036
0.01,10,15,100,40,0.5,1.0,0.5990261603214752,0.5682780971460685,0.5748116931754976,0.6094470657168768,0.5891811501546098,0.5881488333029056,0.016924258383334695
0.01,10,15,100,40,1.0,0.0,0.6017524172611398,0.5696749526712223,0.5750466142543005,0.6079582960999858,0.5899820631787605,0.5888828686930817,0.01651583644881873
0.01,10,15,100,40,1.0,0.1,0.6027326220081246,0.5699210465105498,0.5755108172789548,0.6066424494714554,0.5894502759815461,0.5888514422501261,0.016170171989960052
0.01,10,15,100,40,1.0,0.5,0.6031078208194876,0.5710467979634086,0.5786561847510849,0.6078997327716376,0.5930649387304141,0.5907550950072066,0.015705607428915695
0.01,10,15,100,40,1.0,1.0,0.6058980871726483,0.5714249872672506,0.5811434696002065,0.6080961211040246,0.5957060637224277,0.5924537457733116,0.015859877246601744
0.01,10,15,200,5,0.0,0.0,0.5461681663818864,0.5309560646819679,0.5277312890017374,0.5783689785122097,0.5322058891428403,0.5430860775441284,0.02095034376324474
0.01,10,15,200,5,0.0,0.1,0.5468018689005296,0.5313469967007964,0.5278391795548154,0.5781676069242445,0.533622251526298,0.5435555807213367,0.020635264495056604
0.01,10,15,200,5,0.0,0.5,0.5478211932168942,0.5272016040745727,0.5292774942929492,0.5787281237662605,0.5369034882076713,0.5439863807116696,0.021035338897202754
0.01,10,15,200,5,0.0,1.0,0.5495367815930375,0.5261749419429333,0.5301737267433392,0.5792557493619992,0.5404143991282528,0.5451111197539125,0.021149503176579345
0.01,10,15,200,5,0.1,0.0,0.546560014034953,0.5319840139138485,0.5277208682853356,0.5783350831517491,0.5331347299801525,0.5435469418732077,0.020687396176027033
0.01,10,15,200,5,0.1,0.1,0.547814441374714,0.5294833964254446,0.527621905023615,0.5790182417136477,0.5339388979169231,0.543575376490869,0.021331462910548524
0.01,10,15,200,5,0.1,0.5,0.548475406054298,0.529490000680722,0.529540497311617,0.5796247643935062,0.5373545514380749,0.5448970439756436,0.020909979332859676
0.01,10,15,200,5,0.1,1.0,0.5497673902192352,0.526735762640397,0.5309074707977272,0.5794738459871194,0.5406344070263914,0.545503775334174,0.020983000657469882
0.01,10,15,200,5,0.5,0.0,0.5514980274022211,0.5322704802552668,0.5307639678749728,0.580671085390224,0.5390068680789287,0.5468420858003227,0.020605261502694167
0.01,10,15,200,5,0.5,0.1,0.5525927489060944,0.5311390918583274,0.5303752452074214,0.5805906590965576,0.5400960213424268,0.5469587532821656,0.020827977054344922
0.01,10,15,200,5,0.5,0.5,0.5523756428512722,0.5311329953433483,0.5311944619074859,0.5829330337790362,0.5424428200224819,0.5480157907807248,0.021431670831939184
0.01,10,15,200,5,0.5,1.0,0.5539153097452316,0.5307215021299206,0.5319432584608359,0.5831867492916237,0.5433771418645966,0.5486287922984416,0.02149917190941687
0.01,10,15,200,5,1.0,0.0,0.5568120027279839,0.5332600141759832,0.5335209639367046,0.5822432222319234,0.5458621877172933,0.5503396781579777,0.02033690672311558
0.01,10,15,200,5,1.0,0.1,0.5580574758725972,0.5338187544063979,0.5348481880114632,0.5823869854447478,0.5460440112607423,0.5510310829991896,0.020097164260669147
0.01,10,15,200,5,1.0,0.5,0.558040668157153,0.5334846520887602,0.5349563876233002,0.5834449386052531,0.548530055902765,0.5516913404754463,0.020433678237910795
0.01,10,15,200,5,1.0,1.0,0.5570349965110881,0.5333779105904063,0.5351373555909292,0.5839469106951387,0.5501999784450485,0.5519394303665223,0.020495786258834383
0.01,10,15,200,10,0.0,0.0,0.5419729881537154,0.5167072910651137,0.527261508262302,0.5735979729201194,0.5276422317021805,0.5374363984206862,0.022121200803119846
0.01,10,15,200,10,0.0,0.1,0.5418871148755988,0.5162009396477817,0.5276295426027047,0.5740960980006675,0.5275552021927575,0.5374737794639021,0.02240810474342816
0.01,10,15,200,10,0.0,0.5,0.543550969780801,0.5173047881574859,0.5295980790451006,0.5776879580525207,0.5306796382531475,0.5397642866578112,0.023145493664399622
0.01,10,15,200,10,0.0,1.0,0.5430040798050526,0.5181150454000809,0.5308039149189838,0.5817150608900968,0.5323611829545656,0.5411998567937559,0.02430968563877075
0.01,10,15,200,10,0.1,0.0,0.5433268449949694,0.5181345910011861,0.528769375799749,0.5757076912129822,0.5288025057749567,0.5389482017567687,0.02241753007800183
0.01,10,15,200,10,0.1,0.1,0.5432487166283401,0.5184241736320316,0.5281142745675984,0.575721265684993,0.5275437496728592,0.5386104360371645,0.022576832520100173
0.01,10,15,200,10,0.1,0.5,0.546477328530487,0.5194820298175766,0.5302878931157697,0.5799000964002521,0.5301450164003273,0.5412584728528825,0.023656328594698524
0.01,10,15,200,10,0.1,1.0,0.5460445204026647,0.5192991528877132,0.5327281455401908,0.5834922345460759,0.533947397283708,0.5431022901320706,0.024484835156089894
0.01,10,15,200,10,0.5,0.0,0.5469923154288905,0.5223351501253952,0.534138830119097,0.5849096938512955,0.532190833343788,0.5441133645736933,0.024436435673105238
0.01,10,15,200,10,0.5,0.1,0.5474695515818604,0.5228001957463586,0.5359363253335157,0.5859348801519471,0.5321472160305586,0.544857633768848,0.024606083193368416
0.01,10,15,200,10,0.5,0.5,0.5490524544888439,0.5233267765345556,0.5352209914466314,0.5874224600723031,0.5334981839644042,0.5457041733013476,0.025056224783301283
0.01,10,15,200,10,0.5,1.0,0.5483538522659603,0.5250573741844449,0.5362441360341842,0.5878740429333926,0.5357514786941858,0.5466561768224336,0.024472565755819655
0.01,10,15,200,10,1.0,0.0,0.556300807416193,0.528859947962086,0.5341167419471212,0.5856009516281497,0.5351133147039122,0.5479983527314924,0.02349408466844898
0.01,10,15,200,10,1.0,0.1,0.5560084652773376,0.5286104624324474,0.5343499909761541,0.5854683478881968,0.5366503977083094,0.548217532856489,0.023231801439326443
0.01,10,15,200,10,1.0,0.5,0.5551955619451088,0.5295636124746411,0.5378564978738136,0.5861464462169426,0.5379764173317753,0.5493477071684563,0.02258931787097797
0.01,10,15,200,10,1.0,1.0,0.5559808440248726,0.5310281027801638,0.5387568977403903,0.5880143875032103,0.5407972089701415,0.5509154882037557,0.022625788132777408
0.01,10,15,200,20,0.0,0.0,0.5419729881537154,0.5167072910651137,0.527261508262302,0.5735979729201194,0.5276422317021805,0.5374363984206862,0.022121200803119846
0.01,10,15,200,20,0.0,0.1,0.5418871148755988,0.5162009396477817,0.5276295426027047,0.5740960980006675,0.5275552021927575,0.5374737794639021,0.02240810474342816
0.01,10,15,200,20,0.0,0.5,0.543550969780801,0.5173047881574859,0.5295980790451006,0.5776879580525207,0.5306796382531475,0.5397642866578112,0.023145493664399622
0.01,10,15,200,20,0.0,1.0,0.5430040798050526,0.5181150454000809,0.5308039149189838,0.5817150608900968,0.5323611829545656,0.5411998567937559,0.02430968563877075
0.01,10,15,200,20,0.1,0.0,0.5433268449949694,0.5181345910011861,0.528769375799749,0.5757076912129822,0.5288025057749567,0.5389482017567687,0.02241753007800183
0.01,10,15,200,20,0.1,0.1,0.5432487166283401,0.5184241736320316,0.5281142745675984,0.575721265684993,0.5275437496728592,0.5386104360371645,0.022576832520100173
0.01,10,15,200,20,0.1,0.5,0.546477328530487,0.5194820298175766,0.5302878931157697,0.5799000964002521,0.5301450164003273,0.5412584728528825,0.023656328594698524
0.01,10,15,200,20,0.1,1.0,0.5460445204026647,0.5192991528877132,0.5327281455401908,0.5834922345460759,0.533947397283708,0.5431022901320706,0.024484835156089894
0.01,10,15,200,20,0.5,0.0,0.5469923154288905,0.5223351501253952,0.534138830119097,0.5849096938512955,0.532190833343788,0.5441133645736933,0.024436435673105238
0.01,10,15,200,20,0.5,0.1,0.5474695515818604,0.5228001957463586,0.5359363253335157,0.5859348801519471,0.5321472160305586,0.544857633768848,0.024606083193368416
0.01,10,15,200,20,0.5,0.5,0.5490524544888439,0.5233267765345556,0.5352209914466314,0.5874224600723031,0.5334981839644042,0.5457041733013476,0.025056224783301283
0.01,10,15,200,20,0.5,1.0,0.5483538522659603,0.5250573741844449,0.5362441360341842,0.5878740429333926,0.5357514786941858,0.5466561768224336,0.024472565755819655
0.01,10,15,200,20,1.0,0.0,0.556300807416193,0.528859947962086,0.5341167419471212,0.5856009516281497,0.5351133147039122,0.5479983527314924,0.02349408466844898
0.01,10,15,200,20,1.0,0.1,0.5560084652773376,0.5286104624324474,0.5343499909761541,0.5854683478881968,0.5366503977083094,0.548217532856489,0.023231801439326443
0.01,10,15,200,20,1.0,0.5,0.5551955619451088,0.5295636124746411,0.5378564978738136,0.5861464462169426,0.5379764173317753,0.5493477071684563,0.02258931787097797
0.01,10,15,200,20,1.0,1.0,0.5559808440248726,0.5310281027801638,0.5387568977403903,0.5880143875032103,0.5407972089701415,0.5509154882037557,0.022625788132777408
0.01,10,15,200,30,0.0,0.0,0.5419729881537154,0.5167072910651137,0.527261508262302,0.5735979729201194,0.5276422317021805,0.5374363984206862,0.022121200803119846
0.01,10,15,200,30,0.0,0.1,0.5418871148755988,0.5162009396477817,0.5276295426027047,0.5740960980006675,0.5275552021927575,0.5374737794639021,0.02240810474342816
0.01,10,15,200,30,0.0,0.5,0.543550969780801,0.5173047881574859,0.5295980790451006,0.5776879580525207,0.5306796382531475,0.5397642866578112,0.023145493664399622
0.01,10,15,200,30,0.0,1.0,0.5430040798050526,0.5181150454000809,0.5308039149189838,0.5817150608900968,0.5323611829545656,0.5411998567937559,0.02430968563877075
0.01,10,15,200,30,0.1,0.0,0.5433268449949694,0.5181345910011861,0.528769375799749,0.5757076912129822,0.5288025057749567,0.5389482017567687,0.02241753007800183
0.01,10,15,200,30,0.1,0.1,0.5432487166283401,0.5184241736320316,0.5281142745675984,0.575721265684993,0.5275437496728592,0.5386104360371645,0.022576832520100173
0.01,10,15,200,30,0.1,0.5,0.546477328530487,0.5194820298175766,0.5302878931157697,0.5799000964002521,0.5301450164003273,0.5412584728528825,0.023656328594698524
0.01,10,15,200,30,0.1,1.0,0.5460445204026647,0.5192991528877132,0.5327281455401908,0.5834922345460759,0.533947397283708,0.5431022901320706,0.024484835156089894
0.01,10,15,200,30,0.5,0.0,0.5469923154288905,0.5223351501253952,0.534138830119097,0.5849096938512955,0.532190833343788,0.5441133645736933,0.024436435673105238
0.01,10,15,200,30,0.5,0.1,0.5474695515818604,0.5228001957463586,0.5359363253335157,0.5859348801519471,0.5321472160305586,0.544857633768848,0.024606083193368416
0.01,10,15,200,30,0.5,0.5,0.5490524544888439,0.5233267765345556,0.5352209914466314,0.5874224600723031,0.5334981839644042,0.5457041733013476,0.025056224783301283
0.01,10,15,200,30,0.5,1.0,0.5483538522659603,0.5250573741844449,0.5362441360341842,0.5878740429333926,0.5357514786941858,0.5466561768224336,0.024472565755819655
0.01,10,15,200,30,1.0,0.0,0.556300807416193,0.528859947962086,0.5341167419471212,0.5856009516281497,0.5351133147039122,0.5479983527314924,0.02349408466844898
0.01,10,15,200,30,1.0,0.1,0.5560084652773376,0.5286104624324474,0.5343499909761541,0.5854683478881968,0.5366503977083094,0.548217532856489,0.023231801439326443
0.01,10,15,200,30,1.0,0.5,0.5551955619451088,0.5295636124746411,0.5378564978738136,0.5861464462169426,0.5379764173317753,0.5493477071684563,0.02258931787097797
0.01,10,15,200,30,1.0,1.0,0.5559808440248726,0.5310281027801638,0.5387568977403903,0.5880143875032103,0.5407972089701415,0.5509154882037557,0.022625788132777408
0.01,10,15,200,40,0.0,0.0,0.5419729881537154,0.5167072910651137,0.527261508262302,0.5735979729201194,0.5276422317021805,0.5374363984206862,0.022121200803119846
0.01,10,15,200,40,0.0,0.1,0.5418871148755988,0.5162009396477817,0.5276295426027047,0.5740960980006675,0.5275552021927575,0.5374737794639021,0.02240810474342816
0.01,10,15,200,40,0.0,0.5,0.543550969780801,0.5173047881574859,0.5295980790451006,0.5776879580525207,0.5306796382531475,0.5397642866578112,0.023145493664399622
0.01,10,15,200,40,0.0,1.0,0.5430040798050526,0.5181150454000809,0.5308039149189838,0.5817150608900968,0.5323611829545656,0.5411998567937559,0.02430968563877075
0.01,10,15,200,40,0.1,0.0,0.5433268449949694,0.5181345910011861,0.528769375799749,0.5757076912129822,0.5288025057749567,0.5389482017567687,0.02241753007800183
0.01,10,15,200,40,0.1,0.1,0.5432487166283401,0.5184241736320316,0.5281142745675984,0.575721265684993,0.5275437496728592,0.5386104360371645,0.022576832520100173
0.01,10,15,200,40,0.1,0.5,0.546477328530487,0.5194820298175766,0.5302878931157697,0.5799000964002521,0.5301450164003273,0.5412584728528825,0.023656328594698524
0.01,10,15,200,40,0.1,1.0,0.5460445204026647,0.5192991528877132,0.5327281455401908,0.5834922345460759,0.533947397283708,0.5431022901320706,0.024484835156089894
0.01,10,15,200,40,0.5,0.0,0.5469923154288905,0.5223351501253952,0.534138830119097,0.5849096938512955,0.532190833343788,0.5441133645736933,0.024436435673105238
0.01,10,15,200,40,0.5,0.1,0.5474695515818604,0.5228001957463586,0.5359363253335157,0.5859348801519471,0.5321472160305586,0.544857633768848,0.024606083193368416
0.01,10,15,200,40,0.5,0.5,0.5490524544888439,0.5233267765345556,0.5352209914466314,0.5874224600723031,0.5334981839644042,0.5457041733013476,0.025056224783301283
0.01,10,15,200,40,0.5,1.0,0.5483538522659603,0.5250573741844449,0.5362441360341842,0.5878740429333926,0.5357514786941858,0.5466561768224336,0.024472565755819655
0.01,10,15,200,40,1.0,0.0,0.556300807416193,0.528859947962086,0.5341167419471212,0.5856009516281497,0.5351133147039122,0.5479983527314924,0.02349408466844898
0.01,10,15,200,40,1.0,0.1,0.5560084652773376,0.5286104624324474,0.5343499909761541,0.5854683478881968,0.5366503977083094,0.548217532856489,0.023231801439326443
0.01,10,15,200,40,1.0,0.5,0.5551955619451088,0.5295636124746411,0.5378564978738136,0.5861464462169426,0.5379764173317753,0.5493477071684563,0.02258931787097797
0.01,10,15,200,40,1.0,1.0,0.5559808440248726,0.5310281027801638,0.5387568977403903,0.5880143875032103,0.5407972089701415,0.5509154882037557,0.022625788132777408
0.01,10,15,300,5,0.0,0.0,0.5320723108026217,0.508937609446012,0.5109724194389829,0.5686238014783961,0.5138290365830793,0.5268870355498183,0.02507395536234187
0.01,10,15,300,5,0.0,0.1,0.5307346257049586,0.5089724842174383,0.5107990536130373,0.569057991896139,0.5152472424018315,0.526962279566681,0.025041986231234936
0.01,10,15,300,5,0.0,0.5,0.5286851997367445,0.5044914809998792,0.5108984392336458,0.5687197062078722,0.5177646739338477,0.5261119000223978,0.025449042764966408
0.01,10,15,300,5,0.0,1.0,0.5305746344444141,0.5035549688698266,0.5132126586341924,0.5675206234853247,0.5205509229628454,0.5270827616793207,0.024678004137470694
0.01,10,15,300,5,0.1,0.0,0.5309612019532105,0.5097174989570707,0.5109065034059905,0.5685529342092873,0.5142393314183485,0.5268754939887815,0.024813202590316323
0.01,10,15,300,5,0.1,0.1,0.5304405397672516,0.5072027437222859,0.5100385711628141,0.568592812358276,0.515258970010319,0.5263067274041894,0.025282748213175336
0.01,10,15,300,5,0.1,0.5,0.5297011611197495,0.5059621795455583,0.5131251931084834,0.569000099844337,0.5187070289445032,0.5272991325125264,0.02487333301804555
0.01,10,15,300,5,0.1,1.0,0.5312202581329718,0.503985058772208,0.5135400755409294,0.5673618901332937,0.5207081565139647,0.5273630878186736,0.024477938897280622
0.01,10,15,300,5,0.5,0.0,0.5350634372948788,0.5086508810405884,0.511835207685831,0.5681092794456244,0.518959538910766,0.5285236688755377,0.02436541683606844
0.01,10,15,300,5,0.5,0.1,0.5361498710704089,0.5075759497742115,0.5113843529881301,0.568051425383309,0.5199009060857693,0.5286125010603657,0.024634722250486355
0.01,10,15,300,5,0.5,0.5,0.5355146274935212,0.5073617464168015,0.511283142046184,0.5712372548905372,0.5206245521382613,0.529204264597061,0.025876952354898213
0.01,10,15,300,5,0.5,1.0,0.5347255812242234,0.5069001883234453,0.5112895963104039,0.5699276396662403,0.5204028105273518,0.528649163210333,0.025412645860654292
0.01,10,15,300,5,1.0,0.0,0.5396064131705776,0.5114338838894978,0.5137475288383743,0.5685932148280717,0.5217340816443361,0.5310230244741715,0.023736340292610368
0.01,10,15,300,5,1.0,0.1,0.5408150898380261,0.5122406038261571,0.5149750047734575,0.5682410809856145,0.5223349498343166,0.5317213458515143,0.0232617223863037
0.01,10,15,300,5,1.0,0.5,0.5400165965609228,0.5124154194335961,0.5136853083282623,0.5685762107995095,0.5236740586784121,0.5316735187601406,0.02339795446590449
0.01,10,15,300,5,1.0,1.0,0.5387429228516784,0.5112922052729199,0.5143005638180032,0.5691580181285081,0.5232086769563528,0.5313404774054924,0.023682169632637768
0.01,10,15,300,10,0.0,0.0,0.5231753071990972,0.49981841035707586,0.5118037056535859,0.561747392306384,0.5047406319690936,0.5202570894970473,0.024798795229685068
0.01,10,15,300,10,0.0,0.1,0.5228202134360191,0.498484152153016,0.5116044038357719,0.5631550460337255,0.5047961609407423,0.520171995279855,0.025664850261512252
0.01,10,15,300,10,0.0,0.5,0.5238928449166729,0.49920566445553083,0.5138057152170132,0.564677786480547,0.5076928025202393,0.5218549627180006,0.025574865969518277
0.01,10,15,300,10,0.0,1.0,0.5229649128533624,0.5001459214349124,0.5161424281885494,0.5675162444908286,0.5101759808966817,0.5233890975728668,0.02605153994603631
0.01,10,15,300,10,0.1,0.0,0.5250969274729822,0.5019486590814651,0.5134700388132407,0.5642527685618612,0.5062906343091087,0.5222118056477316,0.02508118709133476
